arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_excluded_non_terminating,n_looped_on_correct_answer,low_power,near_ceiling,headroom,task_delta_min,task_delta_max,delta,ci_low,ci_high,p_value,bh_significant,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,mae_delta
main_sweep,pooled across all models,exact,all,,True,worst_case,main_sweep/pooled across all models/worst_case/derived,720,720,0.0,0,,,,,-0.025,0.06666666666666667,0.006944444444444444,-0.006944444444444444,0.020833333333333332,0.4557544245575442,False,,,,,,,,
thinking_arm,gemma4-12b,non_terminating,clustering,,False,not_applicable,thinking_arm/gemma4-12b/not_applicable,180,180,0.0,92,,,False,0.24444444444444444,-0.06666666666666667,0.1,0.022222222222222223,-0.022222222222222223,0.06666666666666667,0.48255174482551744,False,0.058333333333333334,0.044,-0.17777777777777778,-0.043333333333333335,0.8,False,,
thinking_arm,gemma4-12b,non_terminating,components,,False,not_applicable,thinking_arm/gemma4-12b/not_applicable,180,180,0.0,76,,,False,0.24444444444444444,-0.2,0.0,-0.06666666666666667,-0.12222222222222222,-0.016666666666666666,0.023397660233976603,False,0.059375,0.04477777777777778,-0.178125,-0.04777777777777778,0.8,False,,
thinking_arm,gemma4-12b,non_terminating,degree,,False,not_applicable,thinking_arm/gemma4-12b/not_applicable,180,180,0.0,78,,,False,0.24444444444444444,-0.13333333333333333,0.0,-0.05555555555555555,-0.1111111111111111,-0.005555555555555556,0.061993800619938005,False,0.05277777777777778,0.042444444444444444,-0.15833333333333333,-0.03966666666666667,0.8,False,,
thinking_arm,gemma4-12b,non_terminating,filler,,False,not_applicable,thinking_arm/gemma4-12b/not_applicable,180,180,0.0,71,,,False,0.24444444444444444,-0.23333333333333334,0.0,-0.09444444444444444,-0.14444444444444443,-0.044444444444444446,0.0004999500049995,True,,,,,,True,,
thinking_arm,gemma4-12b,non_terminating,rwse,,False,not_applicable,thinking_arm/gemma4-12b/not_applicable,180,180,0.0,83,,,False,0.24444444444444444,-0.13333333333333333,0.03333333333333333,-0.027777777777777776,-0.08333333333333333,0.027777777777777776,0.41555844415558446,False,0.05555555555555555,0.043111111111111114,-0.1736111111111111,-0.042333333333333334,0.8,False,,
thinking_arm,gemma4-12b,non_terminating,all,,True,not_applicable,thinking_arm/gemma4-12b/not_applicable/derived,180,180,0.0,72,,,False,0.24444444444444444,-0.3333333333333333,0.0,-0.08888888888888889,-0.14444444444444443,-0.03333333333333333,0.0036996300369963003,True,,,,,,,,
thinking_arm,gemma4-e4b,non_terminating,clustering,,False,not_applicable,thinking_arm/gemma4-e4b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.045312500000000006,0.04544444444444445,,0.0,0.8,False,,
thinking_arm,gemma4-e4b,non_terminating,components,,False,not_applicable,thinking_arm/gemma4-e4b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.045312500000000006,0.04666666666666667,,0.0,0.8,False,,
thinking_arm,gemma4-e4b,non_terminating,degree,,False,not_applicable,thinking_arm/gemma4-e4b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.043750000000000004,0.04822222222222222,,0.0,0.8,False,,
thinking_arm,gemma4-e4b,non_terminating,filler,,False,not_applicable,thinking_arm/gemma4-e4b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.045312500000000006,0.04833333333333333,,0.0,0.8,False,,
thinking_arm,gemma4-e4b,non_terminating,rwse,,False,not_applicable,thinking_arm/gemma4-e4b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.037500000000000006,0.041777777777777775,,0.0,0.8,False,,
thinking_arm,gemma4-e4b,non_terminating,all,,True,not_applicable,thinking_arm/gemma4-e4b/not_applicable/derived,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0421875,0.041777777777777775,,0.0,0.8,,,
thinking_arm,qwen3-14b,non_terminating,clustering,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,5,,,True,0.011111111111111112,0.0,0.03333333333333333,0.005555555555555556,0.0,0.016666666666666666,1.0,False,0.045312500000000006,0.043,,-0.011555555555555555,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,components,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,4,,,True,0.011111111111111112,0.0,0.0,0.0,-0.016666666666666666,0.016666666666666666,1.0,False,0.043750000000000004,0.044,,-0.009,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,degree,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,4,,,True,0.011111111111111112,-0.03333333333333333,0.03333333333333333,0.0,-0.016666666666666666,0.016666666666666666,1.0,False,0.0421875,0.043,,-0.011,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,filler,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,4,,,True,0.011111111111111112,0.0,0.0,0.0,-0.016666666666666666,0.016666666666666666,1.0,False,0.03906250000000001,0.04122222222222222,,-0.013,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,rwse,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,5,,,True,0.011111111111111112,-0.03333333333333333,0.03333333333333333,0.005555555555555556,-0.016666666666666666,0.027777777777777776,1.0,False,0.043750000000000004,0.043111111111111114,,-0.009777777777777778,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,all,,True,not_applicable,thinking_arm/qwen3-14b/not_applicable/derived,180,180,0.0,4,,,True,0.011111111111111112,-0.03333333333333333,0.03333333333333333,0.0,-0.022222222222222223,0.022222222222222223,1.0,False,0.045312500000000006,0.04455555555555556,,-0.011333333333333334,0.8,,,
thinking_arm,qwen3-8b,non_terminating,clustering,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,14,,,True,0.03888888888888889,-0.06666666666666667,0.03333333333333333,0.0,-0.027777777777777776,0.027777777777777776,1.0,False,0.04687499999999999,0.044444444444444446,,-0.03822222222222222,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,components,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,15,,,True,0.03888888888888889,0.0,0.03333333333333333,0.005555555555555556,-0.027777777777777776,0.03888888888888889,1.0,False,0.043750000000000004,0.042666666666666665,,-0.041666666666666664,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,degree,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,12,,,True,0.03888888888888889,-0.06666666666666667,0.03333333333333333,-0.011111111111111112,-0.044444444444444446,0.022222222222222223,0.7590240975902409,False,0.05,0.04777777777777778,,-0.04066666666666666,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,filler,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,9,,,True,0.03888888888888889,-0.1,0.03333333333333333,-0.027777777777777776,-0.06111111111111111,0.005555555555555556,0.1805819418058194,False,0.04583333333333334,0.043333333333333335,,-0.041,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,rwse,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,10,,,True,0.03888888888888889,-0.06666666666666667,0.0,-0.022222222222222223,-0.05,0.0,0.22557744225577442,False,0.043750000000000004,0.044,,-0.04055555555555555,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,all,,True,not_applicable,thinking_arm/qwen3-8b/not_applicable/derived,180,180,0.0,16,,,True,0.03888888888888889,-0.06666666666666667,0.1,0.011111111111111112,-0.027777777777777776,0.05,0.7793220677932207,False,0.04375,0.04655555555555556,,-0.03844444444444445,0.8,,,
thinking_arm,pooled across all models,non_terminating,clustering,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,111,,,False,0.07361111111111111,0.0,0.016666666666666666,0.006944444444444444,-0.006944444444444444,0.020833333333333332,0.42485751424857515,False,0.0140625,0.013194444444444444,-0.1375,-0.010611111111111111,0.8,,,
thinking_arm,pooled across all models,non_terminating,components,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,95,,,False,0.07361111111111111,-0.05,0.008333333333333333,-0.015277777777777777,-0.03194444444444444,0.0,0.09109089091090891,False,0.0125,0.012527777777777778,-0.14375000000000002,-0.01175,0.8,,,
thinking_arm,pooled across all models,non_terminating,degree,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,94,,,False,0.07361111111111111,-0.03333333333333333,0.0,-0.016666666666666666,-0.03333333333333333,0.0,0.0675932406759324,False,0.0125,0.010805555555555556,-0.15000000000000002,-0.011888888888888888,0.8,,,
thinking_arm,pooled across all models,non_terminating,filler,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,84,,,False,0.07361111111111111,-0.075,0.0,-0.030555555555555555,-0.04722222222222222,-0.015277777777777777,0.00019998000199980003,True,,,,,,,,
thinking_arm,pooled across all models,non_terminating,rwse,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,98,,,False,0.07361111111111111,-0.025,0.016666666666666666,-0.011111111111111112,-0.027777777777777776,0.005555555555555556,0.24217578242175783,False,0.010937500000000001,0.010777777777777778,-0.14375000000000002,-0.010888888888888889,0.8,,,
thinking_arm,pooled across all models,non_terminating,all,,True,not_applicable,thinking_arm/pooled across all models/not_applicable/derived,720,720,0.0,92,,,False,0.07361111111111111,-0.1,0.016666666666666666,-0.019444444444444445,-0.03611111111111111,-0.002777777777777778,0.0481951804819518,True,,,,,,,,
main_sweep,gemma4-12b,mae,clustering,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,components,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,degree,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,filler,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,rwse,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,all,,True,excluded,mae/gemma4-12b/node_count/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_count,-0.0
main_sweep,gemma4-12b,mae,clustering,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,-0.20689655172413793,0.5172413793103449,1.0,False,,,,,,False,edge_count,0.10344827586206896
main_sweep,gemma4-12b,mae,components,,False,excluded,mae/gemma4-12b/edge_count,30,30,,0,,,,,,,,-0.6666666666666666,-0.0,0.24167583241675833,False,,,,,,False,edge_count,-0.26666666666666666
main_sweep,gemma4-12b,mae,degree,,False,excluded,mae/gemma4-12b/edge_count,30,30,,0,,,,,,,,-0.0,1.3333333333333333,0.4978502149785021,False,,,,,,False,edge_count,0.5
main_sweep,gemma4-12b,mae,filler,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,-0.27586206896551724,-0.0,0.49225077492250774,False,,,,,,False,edge_count,-0.10344827586206896
main_sweep,gemma4-12b,mae,rwse,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,-0.20689655172413793,0.5172413793103449,1.0,False,,,,,,False,edge_count,0.10344827586206896
main_sweep,gemma4-12b,mae,all,,True,excluded,mae/gemma4-12b/edge_count/derived,30,30,,0,,,,,,,,-0.43333333333333335,1.1666666666666667,0.7467253274672533,False,,,,,,,edge_count,0.3
main_sweep,gemma4-12b,mae,clustering,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,components,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,degree,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,filler,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,rwse,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,all,,True,excluded,mae/gemma4-12b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
main_sweep,gemma4-e4b,mae,clustering,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,components,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-2.7333333333333334,-0.03333333333333333,0.12288771122887711,False,,,,,,False,node_count,-1.2666666666666666
main_sweep,gemma4-e4b,mae,degree,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,filler,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,rwse,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,all,,True,excluded,mae/gemma4-e4b/node_count/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_count,-0.0
main_sweep,gemma4-e4b,mae,clustering,,False,excluded,mae/gemma4-e4b/edge_count,24,24,,7,,,,,,,,-2.8333333333333335,0.4166666666666667,0.7536246375362464,False,,,,,,False,edge_count,-0.875
main_sweep,gemma4-e4b,mae,components,,False,excluded,mae/gemma4-e4b/edge_count,24,24,,9,,,,,,,,-0.75,0.625,1.0,False,,,,,,False,edge_count,-0.041666666666666664
main_sweep,gemma4-e4b,mae,degree,,False,excluded,mae/gemma4-e4b/edge_count,24,24,,6,,,,,,,,-0.7916666666666666,0.5833333333333334,0.7542245775422458,False,,,,,,False,edge_count,-0.08333333333333333
main_sweep,gemma4-e4b,mae,filler,,False,excluded,mae/gemma4-e4b/edge_count,23,23,,9,,,,,,,,-1.0434782608695652,0.6521739130434783,1.0,False,,,,,,False,edge_count,-0.13043478260869565
main_sweep,gemma4-e4b,mae,rwse,,False,excluded,mae/gemma4-e4b/edge_count,22,22,,12,,,,,,,,-0.6818181818181818,0.13636363636363635,1.0,False,,,,,,False,edge_count,-0.18181818181818182
main_sweep,gemma4-e4b,mae,all,,True,excluded,mae/gemma4-e4b/edge_count/derived,23,23,,9,,,,,,,,-5.478260869565218,0.21739130434782608,0.2548745125487451,False,,,,,,,edge_count,-1.8695652173913044
main_sweep,gemma4-e4b,mae,clustering,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-e4b,mae,components,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-1.4,-0.0,0.5008499150084992,False,,,,,,False,node_degree,-0.5
main_sweep,gemma4-e4b,mae,degree,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-1.2,-0.0,1.0,False,,,,,,False,node_degree,-0.4
main_sweep,gemma4-e4b,mae,filler,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-e4b,mae,rwse,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-e4b,mae,all,,True,excluded,mae/gemma4-e4b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.6,1.0,False,,,,,,False,node_count,0.2
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.4,0.6,1.0,False,,,,,,False,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.6,1.0,False,,,,,,False,node_count,0.2
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.6,1.0,False,,,,,,False,node_count,0.2
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.6,1.0,False,,,,,,False,node_count,0.2
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/node_count/derived,30,30,,0,,,,,,,,-0.1,0.6,1.0,False,,,,,,,node_count,0.16666666666666666
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,0.36666666666666664,1.6,0.007699230076992301,True,,,,,,False,edge_count,0.9333333333333333
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-0.2,0.9333333333333333,0.31866813318668136,False,,,,,,False,edge_count,0.3333333333333333
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,0.4,3.566666666666667,0.043695630436956304,False,,,,,,False,edge_count,1.8666666666666667
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-7.833333333333333,0.36666666666666664,0.8162183781621838,False,,,,,,False,edge_count,-2.466666666666667
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-8.3,0.3,0.31026897310268975,False,,,,,,False,edge_count,-2.8
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/edge_count/derived,30,30,,0,,,,,,,,-0.13333333333333333,0.8666666666666667,0.2786721327867213,False,,,,,,,edge_count,0.3333333333333333
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.4,-0.1,0.0187981201879812,False,,,,,,False,node_count,-0.23333333333333334
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/node_count/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_count,-0.0
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/edge_count,30,30,,0,,,,,,,,-0.06666666666666667,1.2666666666666666,0.19558044195580443,False,,,,,,False,edge_count,0.5
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/edge_count,30,30,,0,,,,,,,,-0.36666666666666664,1.0666666666666667,0.6241375862413758,False,,,,,,False,edge_count,0.26666666666666666
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/edge_count,30,30,,0,,,,,,,,-3.933333333333333,2.1333333333333333,0.9934006599340066,False,,,,,,False,edge_count,-0.26666666666666666
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/edge_count,30,30,,0,,,,,,,,-7.733333333333333,0.5333333333333333,0.34106589341065896,False,,,,,,False,edge_count,-2.7333333333333334
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/edge_count,29,29,,1,,,,,,,,-19.862068965517242,-6.275862068965517,0.000999900009999,True,,,,,,True,edge_count,-12.758620689655173
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/edge_count/derived,29,29,,1,,,,,,,,-0.5517241379310345,1.206896551724138,0.5634436556344365,False,,,,,,,edge_count,0.3103448275862069
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
